0,1,2,3,4,5,6,7,id
0.9336428,0.87720644,0.76731664,0.32509464,0.20848198,0.18869035,0.4449011,0.5968101,AH17B072
0.9420713,0.878546,0.76648104,0.32337633,0.21130674,0.18988569,0.45117018,0.6002408,CPO528
0.949171,0.8871601,0.7739291,0.3289211,0.21347189,0.19003955,0.4519505,0.6043499,AH19I051
0.9507601,0.8888189,0.77549756,0.32959026,0.21401772,0.19056916,0.45220324,0.6052914,AH17D051
0.9410268,0.8777799,0.7670153,0.322985,0.2109663,0.19101557,0.45143306,0.59905607,AH17B065
0.9450306,0.88124526,0.7684742,0.3247267,0.2121676,0.19038153,0.45196545,0.60142493,AH17A080
0.94263905,0.8815988,0.77050716,0.3246582,0.21132001,0.19137992,0.45171422,0.6003101,AH18J074
0.9555742,0.8903463,0.77643496,0.32874832,0.21473019,0.19196756,0.45551237,0.60697544,AH17D127
0.9446258,0.8805577,0.7687014,0.3235967,0.2115374,0.191354,0.45305336,0.6006674,AH20C069
0.95084196,0.88888645,0.7749215,0.33049807,0.21456894,0.18942262,0.45205346,0.6063282,AH17E044
0.951941,0.889596,0.77543813,0.33323893,0.21505964,0.1866328,0.45242473,0.6099909,AH17C021
0.9531724,0.8913291,0.7773655,0.33389136,0.21535985,0.18912973,0.45060244,0.6084096,AH17A032
0.9494588,0.8858751,0.7726907,0.3286338,0.21377197,0.18959558,0.45246804,0.60522413,AH19K012
0.9463928,0.88362074,0.77236617,0.32637352,0.21263154,0.19139504,0.45265672,0.60254556,AH21K093
0.94232446,0.8788118,0.76645577,0.32513747,0.2116097,0.18922274,0.45047286,0.60061115,AH17A047
0.95967466,0.8987218,0.78331447,0.3380824,0.21739395,0.18955882,0.45170105,0.61221653,AH17E022
0.95136195,0.8895529,0.7763146,0.32955703,0.21409406,0.19111833,0.45252275,0.6047585,AH18L072
0.9538448,0.8917898,0.7778922,0.3318368,0.21515596,0.19015753,0.45245045,0.60736054,CPO134
0.9530634,0.89083695,0.7771211,0.3309919,0.21458471,0.18999828,0.45288178,0.6069696,AH20G057
0.96159095,0.9003272,0.78550726,0.33793455,0.21709101,0.1917441,0.45330358,0.6124124,AH17A042
0.949957,0.88836676,0.7748776,0.33072802,0.21417974,0.18864237,0.4515629,0.6065104,PAE001
0.9472327,0.88612,0.7730692,0.328939,0.213382,0.18920346,0.45114163,0.60441476,AH17D118
0.9429791,0.88375455,0.770647,0.32927862,0.21247743,0.18774997,0.4487489,0.6035905,AH17A004
0.94702774,0.887881,0.77519435,0.33269387,0.21400361,0.18918282,0.44850868,0.6047432,AH17B046
0.948796,0.8902968,0.77736425,0.33457237,0.21428354,0.1894747,0.44831616,0.606117,AH17B056
0.9460174,0.88771266,0.77540714,0.3328402,0.21355979,0.18932122,0.44767234,0.60359097,CPO545
0.9471324,0.8862048,0.7717142,0.3326586,0.21356238,0.18729317,0.4484275,0.60753375,CPO470
0.9337411,0.8795519,0.76674134,0.32882544,0.21139148,0.18569924,0.4432397,0.5981119,AH17B013
0.94806916,0.88644767,0.7729157,0.32949632,0.21337336,0.18970188,0.45104483,0.6050181,CPO443
0.95395607,0.89301807,0.77797693,0.33445436,0.21522164,0.18911791,0.45152855,0.60986066,AH20L066
0.9554117,0.8949113,0.7814108,0.3345829,0.2153246,0.19219811,0.4520095,0.608184,AH17C074
0.9546441,0.8936336,0.78037083,0.3346888,0.2153963,0.19085595,0.45166627,0.6083984,AH17C017
0.9517289,0.89103353,0.7768629,0.33259073,0.21496417,0.18888345,0.4510116,0.6071298,AH17D033
0.95127344,0.8902791,0.7781544,0.33037162,0.21400203,0.1927053,0.4527648,0.605012,AH17D110
0.9504109,0.888262,0.7759118,0.3281572,0.21343775,0.19174935,0.4539674,0.6050196,AH17A007
0.9518833,0.89177954,0.77762115,0.3332163,0.2151462,0.1892088,0.45071587,0.6070627,AH17A079
0.9503935,0.8894046,0.77570045,0.3310311,0.2143374,0.18955208,0.4512156,0.60583913,AH17C027
0.9532682,0.89179987,0.7776445,0.3323701,0.21505404,0.18981299,0.45213884,0.6076595,AH20H012
0.95428956,0.8926344,0.7782616,0.33237904,0.21534167,0.19024995,0.45243603,0.60772765,AH17A070
0.9502477,0.8880197,0.7749775,0.32829714,0.2134633,0.19101958,0.45304593,0.60459,AH17B011
0.9519234,0.8904555,0.77684915,0.330987,0.21445578,0.19031744,0.45204514,0.6061148,AH20H045
0.9520089,0.8904579,0.77618206,0.33192587,0.21465515,0.18936808,0.45153067,0.6071319,AH17A053
0.9548499,0.8935917,0.7788622,0.3331692,0.21525583,0.19012998,0.45216063,0.6083429,CPO527
0.9522382,0.89032876,0.7760374,0.33151227,0.21461396,0.1901359,0.4515268,0.6066284,CPO503
0.9626029,0.8977402,0.78357023,0.33658564,0.21677814,0.19140878,0.45505276,0.6132767,AH20B029
0.9445303,0.8852396,0.7709483,0.3307239,0.21312344,0.18775393,0.44788045,0.60374194,AH21B035
0.9627908,0.89838517,0.7827327,0.33554852,0.2164425,0.19281913,0.45800915,0.6159962,AH17A040
0.9534261,0.89090055,0.7765149,0.33518013,0.21592325,0.18800737,0.45058754,0.61017185,AH19G035
0.9344167,0.8719253,0.76077825,0.32228172,0.21053593,0.18765078,0.44641873,0.59585774,AH17D117
0.94187653,0.8790974,0.76625407,0.32457355,0.21134932,0.18938059,0.450405,0.6009233,AH17E045
0.914936,0.8563606,0.7480768,0.3120998,0.20435447,0.18766005,0.4419334,0.58387667,AH17A050
0.9830245,0.9209394,0.80190223,0.3514487,0.22371973,0.1896419,0.45797125,0.6285057,AH17D045
0.97470486,0.9137262,0.7965245,0.34514803,0.2206705,0.19031703,0.4575588,0.6221331,AH17B042
0.94589573,0.8835859,0.7711729,0.32797652,0.21226607,0.1890425,0.45091394,0.60407263,AH21L066
0.9474029,0.8837826,0.7710237,0.32866865,0.2129022,0.18894768,0.45040596,0.60467,AH17C016
0.92934877,0.8664641,0.75644344,0.31691888,0.20794821,0.1893773,0.44766244,0.59205663,AH20L040
0.93463784,0.8722763,0.76246536,0.32037827,0.20917672,0.1900352,0.44845724,0.59623796,AH16L040
0.9371962,0.87473845,0.7639366,0.32192,0.2092996,0.18983294,0.44950062,0.59905136,AH20K062
0.9638594,0.90053236,0.78560597,0.3378062,0.21781483,0.19186151,0.457686,0.6162518,AH16L039
0.9578442,0.89239866,0.7787464,0.3319919,0.21544679,0.19290732,0.45511505,0.6087951,AH17F072
0.9568246,0.8949191,0.7809653,0.33569476,0.2162825,0.18699792,0.45386267,0.6129384,AH17J070
0.9435193,0.8794441,0.76590854,0.32321617,0.21202342,0.19321764,0.4516387,0.6001112,AH20G002
0.9461004,0.88219815,0.76969075,0.3258926,0.21226867,0.19100715,0.45213658,0.60330397,AH19A030
0.9474403,0.89192927,0.77908796,0.33385706,0.21380171,0.19084895,0.44704223,0.6033552,AH17A055
0.9906066,0.92558557,0.8065346,0.35140043,0.22575057,0.19122523,0.4621791,0.6311261,AH17F009
0.9378477,0.87498575,0.76369715,0.32026616,0.21007846,0.19136944,0.45069516,0.59728247,AH17F008
0.94408554,0.885565,0.7738924,0.3326629,0.21297923,0.18644246,0.4481203,0.6059137,AH17B040
0.94504964,0.8821781,0.7705594,0.3284101,0.21302974,0.19116601,0.45116416,0.6034584,AH17E177
0.9569083,0.89277494,0.7786652,0.33434927,0.21548453,0.19076625,0.45281324,0.6106364,AH21L024
0.95688254,0.8932125,0.779763,0.33377403,0.21539634,0.19128938,0.45306486,0.6095998,AH17D002
0.93272394,0.8689687,0.75928944,0.31752127,0.20867799,0.19263592,0.45017263,0.59317327,AH21E035
0.9491298,0.88906646,0.7777578,0.33186758,0.21336117,0.18707101,0.45186928,0.6086461,AH21K077
0.95251286,0.88879234,0.7766752,0.33174914,0.21410045,0.19198525,0.4523678,0.60717356,CPO103
0.9409313,0.8800705,0.76850265,0.32694966,0.21144372,0.18685412,0.4490263,0.60310614,AH21H012
0.9821795,0.91646683,0.7988565,0.34693515,0.22349738,0.1942308,0.4597252,0.62442505,AH17A022
0.93267864,0.87509876,0.7646595,0.32366255,0.20880933,0.18858743,0.4457649,0.5958113,AH17D090
0.9546567,0.8910621,0.777413,0.33114293,0.21517658,0.19018696,0.45375744,0.6081481,AH17A033
0.96055573,0.9005557,0.7856532,0.33602473,0.21631901,0.1915073,0.4548125,0.6124531,AH17E176
0.9407035,0.88011044,0.767533,0.3287118,0.21249034,0.1861216,0.4473228,0.602213,AH17B051
0.9275672,0.8712692,0.7627212,0.32261676,0.20651375,0.1896719,0.44381922,0.5948452,AH19I054
0.9585041,0.8936027,0.7799358,0.3337774,0.21561334,0.19203646,0.4546083,0.610434,CPO459
0.94738764,0.8851498,0.7726877,0.329006,0.2127403,0.18880022,0.4505878,0.6052406,AH17E005
0.92485845,0.8622105,0.7539561,0.31247595,0.20685434,0.19150326,0.44943702,0.5881911,AH17E175
0.96633756,0.90492064,0.7895459,0.34208262,0.21842793,0.18977033,0.45455766,0.61963224,AH17E021
0.9339991,0.87452126,0.76468223,0.3245963,0.20828585,0.1897166,0.44711804,0.59909153,AH16L010
0.9312967,0.870544,0.7599547,0.31769574,0.20899656,0.18913665,0.44866392,0.59399104,AH17E171
0.92447865,0.8629826,0.7539415,0.3155459,0.20671122,0.18849261,0.44563323,0.5900164,CPO532
0.9579968,0.89887667,0.7839361,0.33598265,0.21564662,0.19192429,0.45190123,0.6092781,AH17E029
0.93851197,0.8758329,0.76411366,0.3231609,0.21032202,0.18918915,0.4498377,0.5993523,AH16L008
0.9796714,0.92036045,0.8011779,0.35440582,0.2250977,0.18717968,0.45337933,0.6282705,AH17A045
0.9205329,0.85638034,0.7469733,0.30801973,0.20670445,0.1911979,0.4480983,0.58391196,CPO086
0.94434446,0.88276625,0.7700566,0.3273778,0.2125041,0.1895669,0.4493441,0.6015974,AH17A048
0.94390893,0.8850864,0.7731415,0.32912046,0.2120254,0.19099249,0.4486245,0.6016112,AH17D103
0.9936984,0.9308511,0.8094731,0.3603811,0.22879857,0.18643509,0.4578077,0.6369949,AH21L001
0.9758001,0.9135891,0.7958366,0.34759596,0.22155552,0.18834575,0.45697272,0.62536865,AH17D100
0.9732159,0.9111149,0.7938656,0.3453997,0.2208179,0.18844642,0.4570774,0.6232681,AH17A026
0.96835285,0.91089183,0.7941336,0.34655488,0.22048038,0.18923521,0.45355234,0.6204666,AH19D018
0.9627906,0.9005806,0.78424376,0.33946964,0.21782364,0.18785807,0.45403075,0.6163319,CPO522
0.98386306,0.91978747,0.8009735,0.34978226,0.2233632,0.19057755,0.45953357,0.62809086,AH17E023
0.9959042,0.9314754,0.81113786,0.35676262,0.22685575,0.19138175,0.4613287,0.63491935,AH17B036
0.99742377,0.93157476,0.8111142,0.35707036,0.2281347,0.19217765,0.46160436,0.6347816,AH17C066
0.9711584,0.9057681,0.7895308,0.33860132,0.21896723,0.19130944,0.45960188,0.6185117,AH17E036
0.97072965,0.9092285,0.7925911,0.34356198,0.2197215,0.18953605,0.45691228,0.62079704,AH17B054
0.97344553,0.91303843,0.7961697,0.34634423,0.22087127,0.18834832,0.4561977,0.6223322,AH17E006
0.9616852,0.90531325,0.7899574,0.34175792,0.21724387,0.18922877,0.45190153,0.61481994,CPO102
0.9279855,0.86627716,0.7570587,0.31793848,0.20757768,0.18924463,0.44707766,0.59205925,AH17F007
0.98056626,0.91875595,0.80226046,0.3468551,0.22309826,0.19241005,0.45877382,0.62269545,AH17A028
0.9734201,0.90762395,0.79032826,0.34085283,0.21964714,0.19092965,0.45919526,0.6208387,AH21D052
0.98968536,0.92633855,0.806352,0.3560543,0.22734375,0.18767254,0.4589051,0.63328636,AH20J048
0.95534265,0.8964233,0.78074086,0.3391944,0.21691068,0.18541297,0.4504705,0.6138542,AH18K065
0.9506654,0.8883206,0.7748974,0.33088717,0.21431951,0.18890183,0.4517715,0.60666114,AH17D108
0.9576603,0.8953637,0.7822396,0.3343169,0.21540946,0.19236016,0.4536948,0.6095156,AH17D102
0.9410523,0.87969685,0.76663893,0.32720104,0.2106813,0.18974975,0.44936553,0.60280097,AH21G062
0.95611054,0.89345515,0.78017586,0.33449045,0.21488829,0.1905155,0.45286703,0.6097707,AH21C067
0.9545715,0.8928825,0.77899,0.33525607,0.21575563,0.19045737,0.45113927,0.60897976,AH17B035
0.9548609,0.8928299,0.77892256,0.3318862,0.21503194,0.19098948,0.453277,0.6075317,CPO175
0.9495276,0.8878969,0.775833,0.327605,0.21314685,0.19330576,0.45356107,0.6033124,AH21F047
0.9515609,0.8893137,0.77576315,0.32829702,0.21342835,0.19215551,0.4535397,0.60444814,AH16L009
0.94770104,0.88735265,0.7735889,0.33091688,0.21365261,0.18892571,0.44989926,0.6052643,AH17J035
0.94854426,0.8878537,0.77349216,0.3318921,0.21435255,0.1881157,0.44982305,0.6065049,AH18J052
0.942268,0.88111913,0.76878786,0.3261277,0.21210791,0.18963125,0.44898835,0.6000971,AH17F004
